101324811,101325000,0,00,026,021,600,032,030,000,0,0,00000,000,0,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026
101324811,101346806,0,00,026,157,600,032,030,000,0,0,00000,000,0,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026
101324900,101324811,1,00,006,020,600,032,030,000,0,0,00000,000,0,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006
101325000,101150246,0,00,012,104,600,032,030,000,0,0,00000,000,0,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
101325000,101324008,0,00,010,083,600,032,030,000,0,0,00000,000,0,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010
101325000,101324811,0,00,026,021,600,032,030,000,0,0,00000,000,0,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026,026
101325903,101324008,0,00,080,067,600,032,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101325903,101326107,0,00,030,003,600,032,030,000,0,0,00000,000,0,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030
101325903,101327400,0,00,080,028,600,032,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101325903,101429002,0,00,020,080,600,032,030,000,0,0,00000,000,0,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020
101326107,101325903,0,00,030,003,600,032,030,000,0,0,00000,000,0,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030
101326107,101326709,0,00,028,076,600,032,030,000,0,0,00000,000,0,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028
101326107,101426023,0,00,015,019,600,032,030,000,0,0,00000,000,0,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015,015
101326709,101150706,0,00,028,080,600,032,030,000,0,0,00000,000,0,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028
101326709,101326107,0,00,028,076,600,032,030,000,0,0,00000,000,0,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028,028
101326709,101326802,1,00,004,016,600,032,030,000,0,0,00000,000,0,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004
101326802,101326709,1,00,004,016,600,032,030,000,0,0,00000,000,0,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004
101327400,101325903,0,00,080,028,600,032,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101327400,101328102,0,00,053,069,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101327400,101329302,0,00,056,075,600,032,030,000,0,0,00000,000,0,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056
101328102,101327400,0,00,053,069,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101328102,101328121,0,00,053,011,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101328102,101328309,1,00,006,028,600,032,030,000,0,0,00000,000,0,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006
101328121,101328102,0,00,053,011,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101328121,101328403,0,00,004,032,600,032,030,000,0,0,00000,000,0,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004
101328121,101328704,0,00,053,035,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101328309,101328102,1,00,006,028,600,032,030,000,0,0,00000,000,0,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006
101328403,101328121,0,00,004,032,600,032,030,000,0,0,00000,000,0,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004,004
101328403,101328507,1,00,002,019,600,032,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101328507,101328403,1,00,002,019,600,032,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101328704,101203405,0,00,000,054,600,032,030,000,0,0,00000,000,0,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
101328704,101204304,0,00,000,017,600,032,030,000,0,0,00000,000,0,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
101328704,101328121,0,00,053,035,600,032,030,000,0,0,00000,000,0,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053,053
101328704,101329707,0,00,016,048,600,032,030,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101329302,101207209,0,00,000,019,600,032,030,000,0,0,00000,000,0,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
101329302,101327400,0,00,056,075,600,032,030,000,0,0,00000,000,0,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056,056
101329302,101329406,0,00,016,011,600,031,003,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101329302,101445607,0,00,030,064,600,032,030,000,0,0,00000,000,0,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030,030
101329406,101329302,0,00,016,011,600,031,003,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101329406,101329707,0,00,016,055,600,031,003,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101329707,101328704,0,00,016,048,600,032,030,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101329707,101329406,0,00,016,055,600,031,003,000,0,0,00000,000,0,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016,016
101330009,101330600,0,00,052,106,600,014,030,000,0,0,00000,000,0,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052
101330009,101331904,0,00,024,114,600,014,030,000,0,0,00000,000,0,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024
101330009,101335801,0,00,080,047,600,014,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101330009,101408504,0,00,044,081,600,014,030,000,0,0,00000,000,0,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044,044
101330600,101330009,0,00,052,106,600,014,030,000,0,0,00000,000,0,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052
101330600,101333702,0,00,022,039,600,014,030,000,0,0,00000,000,0,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022
101330600,101334103,0,00,007,052,600,014,030,000,0,0,00000,000,0,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007
101330600,101361308,0,00,052,061,600,014,030,000,0,0,00000,000,0,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052,052
101331904,101330009,0,00,024,114,600,014,030,000,0,0,00000,000,0,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024
101331904,101394104,0,00,024,040,600,014,030,000,0,0,00000,000,0,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024,024
101333702,101330600,0,00,022,039,600,014,030,000,0,0,00000,000,0,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022
101333702,101363407,0,00,007,063,600,014,030,000,0,0,00000,000,0,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007
101333702,101394710,0,00,022,121,600,014,030,000,0,0,00000,000,0,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022
101334103,101330600,0,00,007,052,600,014,030,000,0,0,00000,000,0,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007
101334103,101336804,0,00,021,114,600,014,030,000,0,0,00000,000,0,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021
101334103,101340000,0,00,007,070,600,014,030,000,0,0,00000,000,0,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007
101335801,101330009,0,00,080,047,600,014,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101335801,101336804,0,00,080,023,600,014,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101335801,101409206,0,00,003,131,600,014,030,000,0,0,00000,000,0,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003,003
101336804,101334103,0,00,021,114,600,014,030,000,0,0,00000,000,0,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021,021
101336804,101335801,0,00,080,023,600,014,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101336804,101338119,0,00,019,053,600,014,030,000,0,0,00000,000,0,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019
101336804,101342716,0,00,090,039,600,014,030,000,0,0,00000,000,0,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090
101338119,101336804,0,00,019,053,600,014,030,000,0,0,00000,000,0,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019,019
101338119,101339003,0,00,010,016,600,014,030,000,0,0,00000,000,0,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010
101338119,101421104,0,00,006,095,600,032,030,000,0,0,00000,000,0,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006,006
101338509,101339003,1,00,002,077,600,032,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101339003,101338119,0,00,010,016,600,014,030,000,0,0,00000,000,0,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010,010
101339003,101338509,1,00,002,077,600,032,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101339003,101342716,0,00,008,063,600,014,030,000,0,0,00000,000,0,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008
101340000,101334103,0,00,007,070,600,014,030,000,0,0,00000,000,0,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007,007
101340000,101342400,0,00,068,121,600,014,030,000,0,0,00000,000,0,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068
101340000,101348002,0,00,032,063,600,014,030,000,0,0,00000,000,0,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032,032
101340000,101350002,0,00,067,073,600,014,030,000,0,0,00000,000,0,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067,067
101340000,101360305,0,00,020,094,600,014,030,000,0,0,00000,000,0,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020,020
101342400,101340000,0,00,068,121,600,014,030,000,0,0,00000,000,0,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068
101342400,101342716,0,00,068,026,600,014,030,000,0,0,00000,000,0,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068
101342400,101345606,0,00,022,050,600,014,030,000,0,0,00000,000,0,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022,022
101342716,101336804,0,00,090,039,600,014,030,000,0,0,00000,000,0,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090,090
101342716,101339003,0,00,008,063,600,014,030,000,0,0,00000,000,0,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008,008
101342716,101342400,0,00,068,026,600,014,030,000,0,0,00000,000,0,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068,068
101342716,101343102,0,00,140,056,600,014,030,000,0,0,00000,000,0,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
101343102,101342716,0,00,140,056,600,014,030,000,0,0,00000,000,0,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
101343102,101343206,1,00,002,032,600,014,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101343102,101343507,0,00,150,039,600,014,030,000,0,0,00000,000,0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
101343206,101343102,1,00,002,032,600,014,030,000,0,0,00000,000,0,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002
101343507,101320505,0,00,080,057,600,032,030,000,0,0,00000,000,0,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080,080
101343507,101343102,0,00,150,039,600,014,030,000,0,0,00000,000,0,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
